product_id,product_popularity,product_reorder_rate,product_distinct_users
15780,2397,0.5869837296620776,990
15781,3,0.0,3
15782,341,0.1436950146627566,292
15783,161,0.8260869565217391,28
15784,175,0.6057142857142858,69
15785,662,0.44108761329305135,370
15786,47,0.425531914893617,27
15787,5,0.0,5
15788,19,0.10526315789473684,17
15789,12,0.5,6
15790,346,0.3468208092485549,226
15791,135,0.3333333333333333,90
15792,381,0.5958005249343832,154
15793,209,0.48325358851674644,108
15794,278,0.5863309352517986,115
15795,134,0.34328358208955223,88
15796,16,0.5625,7
15797,5,0.2,4
15798,30,0.4666666666666667,16
15799,22,0.45454545454545453,12
15800,41,0.5609756097560976,18
15801,419,0.3794749403341289,260
15802,402,0.3681592039800995,254
15803,1039,0.4138594802694899,609
15804,212,0.4056603773584906,126
15805,133,0.3533834586466165,86
15806,116,0.5689655172413793,50
15807,65,0.07692307692307693,60
15808,69,0.6811594202898551,22
15809,183,0.22950819672131148,141
15810,9,0.0,9
15811,15,0.4,9
15812,40,0.225,31
15813,112,0.5625,49
15814,13,0.07692307692307693,12
15815,6,0.3333333333333333,4
15816,239,0.20920502092050208,189
15817,7,0.14285714285714285,6
15818,9,0.2222222222222222,7
15819,80,0.2875,57
15820,2101,0.5740123750594954,895
15821,17,0.47058823529411764,9
15822,75,0.5333333333333333,35
15823,129,0.5116279069767442,63
15824,6,0.16666666666666666,5
15825,21,0.42857142857142855,12
15826,8,0.5,4
15827,8,0.375,5
15828,5,0.0,5
15829,336,0.49107142857142855,171
15830,135,0.11851851851851852,119
15831,226,0.5796460176991151,95
15832,13,0.15384615384615385,11
15833,5,0.0,5
15834,8,0.375,5
15835,325,0.36615384615384616,206
15836,7,0.14285714285714285,6
15837,34,0.4117647058823529,20
15838,11,0.18181818181818182,9
15839,143,0.24475524475524477,108
15840,247,0.5668016194331984,107
15841,168,0.44642857142857145,93
15842,1763,0.5779920589903573,744
15843,57,0.12280701754385964,50
15844,88,0.19318181818181818,71
15845,44,0.29545454545454547,31
15846,256,0.39453125,155
15847,48,0.5416666666666666,22
15848,225,0.11555555555555555,199
15849,6,0.3333333333333333,4
15850,78,0.5641025641025641,34
15851,26,0.19230769230769232,21
15852,48,0.3541666666666667,31
15853,80,0.2375,61
15854,7,0.14285714285714285,6
15855,16,0.0,16
15856,5,0.2,4
15857,33,0.18181818181818182,27
15858,36,0.2777777777777778,26
15859,4,0.0,4
15860,2646,0.5574452003023431,1171
15861,276,0.42028985507246375,160
15862,16,0.1875,13
15863,24,0.625,9
15864,24,0.2916666666666667,17
15865,5,0.4,3
15866,484,0.6198347107438017,184
15867,53,0.39622641509433965,32
15868,153,0.29411764705882354,108
15869,321,0.4236760124610592,185
15870,12,0.08333333333333333,11
15871,36,0.5,18
15872,13039,0.5819464682874453,5451
15873,73,0.1780821917808219,60
15874,23,0.43478260869565216,13
15875,73,0.3698630136986301,46
15876,51,0.45098039215686275,28
15877,1,0.0,1
15878,46,0.5,23
15879,76,0.3815789473684211,47
15880,300,0.5933333333333334,122
15881,13,0.38461538461538464,8
15882,72,0.75,18
15883,13,0.0,13
15884,20,0.25,15
15885,275,0.4618181818181818,148
15886,55,0.3090909090909091,38
15887,782,0.22506393861892582,606
15888,44,0.13636363636363635,38
15889,16,0.0625,15
15890,5,0.0,5
15891,1168,0.2457191780821918,881
15892,1395,0.47813620071684587,728
15893,53,0.32075471698113206,36
15894,5,0.0,5
15895,994,0.5,497
15896,89,0.6179775280898876,34
15897,13,0.15384615384615385,11
15898,24,0.08333333333333333,22
15899,1667,0.28374325134973005,1194
15900,84,0.16666666666666666,70
15901,1,0.0,1
15902,12822,0.6782093277179847,4126
15903,3,0.0,3
15904,479,0.1837160751565762,391
15905,748,0.5775401069518716,316
15906,2290,0.5716157205240174,981
15907,97,0.4948453608247423,49
15908,16,0.125,14
15909,6,0.0,6
15910,8,0.125,7
15911,4,0.0,4
15912,144,0.3402777777777778,95
15913,357,0.40336134453781514,213
15914,85,0.32941176470588235,57
15915,88,0.42045454545454547,51
15916,6,0.3333333333333333,4
15917,75,0.4533333333333333,41
15918,13,0.07692307692307693,12
15919,37,0.05405405405405406,35
15920,202,0.5742574257425742,86
15921,37,0.4594594594594595,20
15922,8,0.0,8
15923,2723,0.5042232831435917,1350
15924,607,0.6062602965403624,239
15925,2172,0.5759668508287292,921
15926,101,0.3465346534653465,66
15927,14,0.5,7
15928,63,0.5873015873015873,26
15929,143,0.4755244755244755,75
15930,10,0.0,10
15931,10,0.3,7
15932,5,0.2,4
15933,117,0.4188034188034188,68
15934,241,0.6348547717842323,88
15935,9,0.1111111111111111,8
15936,34,0.23529411764705882,26
15937,17401,0.49761507959312684,8742
15938,31,0.3870967741935484,19
15939,12,0.75,3
15940,3,0.0,3
15941,4,0.0,4
15942,20,0.2,16
15943,285,0.5403508771929825,131
15944,121,0.6115702479338843,47
15945,1473,0.5417515274949084,675
15946,11,0.18181818181818182,9
15947,242,0.41735537190082644,141
15948,140,0.5,70
15949,172,0.5523255813953488,77
15950,3936,0.6694613821138211,1301
15951,217,0.5622119815668203,95
15952,215,0.7162790697674418,61
15953,130,0.38461538461538464,80
15954,79,0.5316455696202531,37
15955,203,0.5123152709359606,99
15956,98,0.5,49
15957,9,0.1111111111111111,8
15958,89,0.449438202247191,49
15959,103,0.17475728155339806,85
15960,561,0.49910873440285203,281
15961,22,0.5454545454545454,10
15962,237,0.2869198312236287,169
15963,7,0.14285714285714285,6
15964,141,0.5957446808510638,57
15965,24,0.0,24
15966,41,0.5853658536585366,17
15967,4,0.0,4
15968,173,0.2543352601156069,129
15969,839,0.44815256257449343,463
15970,6,0.0,6
15971,7,0.2857142857142857,5
15972,11,0.2727272727272727,8
15973,266,0.7744360902255639,60
15974,49,0.3673469387755102,31
15975,317,0.0694006309148265,295
15976,1135,0.5674008810572687,491
15977,6,0.3333333333333333,4
15978,210,0.49047619047619045,107
15979,261,0.5938697318007663,106
15980,5,0.0,5
15981,903,0.7596899224806202,217
15982,44,0.4318181818181818,25
15983,104,0.5865384615384616,43
15984,4716,0.7169211195928753,1335
15985,63,0.3968253968253968,38
15986,2,0.0,2
15987,229,0.4672489082969432,122
15988,37,0.43243243243243246,21
15989,113,0.6017699115044248,45
15990,19,0.3684210526315789,12
15991,354,0.6440677966101694,126
15992,286,0.4755244755244755,150
15993,65,0.6307692307692307,24
15994,19,0.05263157894736842,18
15995,4391,0.5962195399681166,1773
15996,416,0.5721153846153846,178
15997,63,0.5555555555555556,28
15998,88,0.42045454545454547,51
15999,683,0.7437774524158126,175
16000,39,0.28205128205128205,28
16001,636,0.5959119496855346,257
16002,34,0.47058823529411764,18
16003,5,0.4,3
16004,846,0.541371158392435,388
16005,6,0.0,6
16006,14,0.5,7
16007,28,0.39285714285714285,17
16008,73,0.3698630136986301,46
16009,17,0.058823529411764705,16
16010,13,0.3076923076923077,9
16011,85,0.3411764705882353,56
16012,25,0.08,23
16013,211,0.4549763033175355,115
16014,1269,0.5957446808510638,513
16015,269,0.3903345724907063,164
16016,12,0.0,12
16017,199,0.24120603015075376,151
16018,102,0.3235294117647059,69
16019,674,0.4629080118694362,362
16020,3308,0.4325876662636034,1877
16021,195,0.5743589743589743,83
16022,82,0.12195121951219512,72
16023,25,0.28,18
16024,17,0.11764705882352941,15
16025,58,0.3448275862068966,38
16026,26,0.34615384615384615,17
16027,143,0.34965034965034963,93
16028,6,0.16666666666666666,5
16029,288,0.4166666666666667,168
16030,32,0.40625,19
16031,450,0.2577777777777778,334
16032,181,0.4088397790055249,107
16033,731,0.18057455540355677,599
16034,33,0.21212121212121213,26
16035,38,0.23684210526315788,29
16036,18,0.05555555555555555,17
16037,3,0.0,3
16038,60,0.11666666666666667,53
16039,6,0.5,3
16040,67,0.13432835820895522,58
16041,3,0.0,3
16042,523,0.25621414913957935,389
16043,120,0.3333333333333333,80
16044,790,0.5784810126582278,333
16045,5,0.6,2
16046,147,0.38095238095238093,91
16047,14,0.14285714285714285,12
16048,244,0.5286885245901639,115
16049,15,0.06666666666666667,14
16050,6,0.5,3
16051,7,0.14285714285714285,6
16052,71,0.30985915492957744,49
16053,22,0.4090909090909091,13
16054,5,0.0,5
16055,19,0.6842105263157895,6
16056,63,0.06349206349206349,59
16057,541,0.5231053604436229,258
16058,4,0.25,3
16059,87,0.39080459770114945,53
16060,35,0.2,28
16061,12,0.25,9
16062,169,0.3609467455621302,108
16063,35,0.3142857142857143,24
16064,8,0.0,8
16065,18,0.3333333333333333,12
16066,422,0.466824644549763,225
16067,11,0.45454545454545453,6
16068,112,0.5535714285714286,50
16069,70,0.1,63
16070,922,0.6789587852494577,296
16071,30,0.26666666666666666,22
16072,382,0.6649214659685864,128
16073,84,0.38095238095238093,52
16074,17,0.4117647058823529,10
16075,131,0.6335877862595419,48
16076,12,0.5,6
16077,8,0.125,7
16078,33,0.21212121212121213,26
16079,55,0.3090909090909091,38
16080,23,0.5652173913043478,10
16081,72,0.25,54
16082,319,0.22884012539184953,246
16083,14255,0.7696246930901438,3284
16084,69,0.7681159420289855,16
16085,12,0.0,12
16086,20,0.1,18
16087,133,0.48872180451127817,68
16088,6,0.0,6
16089,244,0.5942622950819673,99
16090,2,0.0,2
16091,187,0.24064171122994651,142
16092,47,0.6382978723404256,17
16093,56,0.35714285714285715,36
16094,17,0.29411764705882354,12
16095,6,0.16666666666666666,5
16096,365,0.6876712328767123,114
16097,1173,0.7348678601875532,311
16098,16,0.3125,11
16099,13,0.0,13
16100,166,0.10843373493975904,148
16101,160,0.43125,91
16102,222,0.16666666666666666,185
16103,183,0.4972677595628415,92
16104,15,0.06666666666666667,14
16105,5,0.0,5
16106,49,0.6122448979591837,19
16107,46,0.5,23
16108,714,0.36134453781512604,456
16109,110,0.20909090909090908,87
16110,7,0.0,7
16111,7,0.14285714285714285,6
16112,8,0.375,5
16113,256,0.4765625,134
16114,16,0.4375,9
16115,179,0.4581005586592179,97
16116,34,0.4411764705882353,19
16117,35,0.6,14
16118,34,0.11764705882352941,30
16119,50,0.14,43
16120,24,0.2916666666666667,17
16121,8,0.25,6
16122,210,0.30952380952380953,145
16123,53,0.24528301886792453,40
16124,12,0.0,12
16125,337,0.5845697329376854,140
16126,133,0.3533834586466165,86
16127,328,0.25,246
16128,39,0.28205128205128205,28
16129,5,0.2,4
16130,17,0.5294117647058824,8
16131,1393,0.38190954773869346,861
16132,24,0.7083333333333334,7
16133,662,0.4033232628398791,395
16134,86,0.7441860465116279,22
16135,386,0.4326424870466321,219
16136,626,0.6261980830670927,234
16137,753,0.3386454183266932,498
16138,243,0.6296296296296297,90
16139,746,0.4691689008042895,396
16140,10,0.2,8
16141,10,0.5,5
16142,756,0.6746031746031746,246
16143,382,0.5235602094240838,182
16144,166,0.1566265060240964,140
16145,7890,0.44461343472750314,4382
16146,258,0.5155038759689923,125
16147,87,0.26436781609195403,64
16148,354,0.4632768361581921,190
16149,89,0.5168539325842697,43
16150,138,0.2608695652173913,102
16151,2,0.0,2
16152,361,0.4903047091412742,184
16153,8,0.125,7
16154,2472,0.6844660194174758,780
16155,5,0.2,4
16156,7,0.2857142857142857,5
16157,20,0.15,17
16158,65,0.24615384615384617,49
16159,322,0.4409937888198758,180
16160,6,0.3333333333333333,4
16161,6,0.16666666666666666,5
16162,35,0.4,21
16163,82,0.4634146341463415,44
16164,46,0.391304347826087,28
16165,59,0.423728813559322,34
16166,12,0.08333333333333333,11
16167,203,0.5566502463054187,90
16168,4593,0.5591116917047682,2025
16169,293,0.37542662116040953,183
16170,314,0.4713375796178344,166
16171,55,0.32727272727272727,37
16172,13,0.5384615384615384,6
16173,196,0.5510204081632653,88
16174,1712,0.39485981308411217,1036
16175,62,0.8387096774193549,10
16176,8,0.0,8
16177,189,0.38095238095238093,117
16178,255,0.48627450980392156,131
16179,65,0.3384615384615385,43
16180,164,0.4451219512195122,91
16181,74,0.5,37
16182,569,0.6836555360281195,180
16183,74,0.44594594594594594,41
16184,21,0.3333333333333333,14
16185,30170,0.6145508783559828,11629
16186,39,0.46153846153846156,21
16187,13,0.07692307692307693,12
16188,172,0.7674418604651163,40
16189,126,0.46825396825396826,67
16190,13,0.5384615384615384,6
16191,11,0.36363636363636365,7
16192,323,0.3746130030959752,202
16193,5,0.2,4
16194,224,0.5089285714285714,110
16195,2,0.0,2
16196,9,0.1111111111111111,8
16197,55,0.4909090909090909,28
16198,1356,0.5066371681415929,669
16199,18,0.5,9
16200,158,0.3924050632911392,96
16201,45,0.6444444444444445,16
16202,326,0.19631901840490798,262
16203,165,0.19393939393939394,133
16204,5,0.0,5
16205,17,0.35294117647058826,11
16206,192,0.390625,117
16207,356,0.5533707865168539,159
16208,5,0.2,4
16209,462,0.37662337662337664,288
16210,58,0.06896551724137931,54
16211,10,0.1,9
16212,84,0.13095238095238096,73
16213,1185,0.60084388185654,473
16214,62,0.22580645161290322,48
16215,701,0.24393723252496433,530
16216,38,0.07894736842105263,35
16217,76,0.39473684210526316,46
16218,293,0.42662116040955633,168
16219,400,0.285,286
16220,510,0.4647058823529412,273
16221,832,0.4543269230769231,454
16222,8,0.375,5
16223,1109,0.6113615870153292,431
16224,110,0.5,55
16225,8,0.375,5
16226,54,0.37037037037037035,34
16227,69,0.2753623188405797,50
16228,127,0.2677165354330709,93
16229,63,0.5238095238095238,30
16230,14,0.14285714285714285,12
16231,116,0.7586206896551724,28
16232,13,0.15384615384615385,11
16233,94,0.6382978723404256,34
16234,2672,0.7705838323353293,613
16235,265,0.5018867924528302,132
16236,167,0.47305389221556887,88
16237,903,0.4584717607973422,489
16238,14,0.0,14
16239,49,0.32653061224489793,33
16240,62,0.6129032258064516,24
16241,804,0.6691542288557214,266
16242,72,0.6527777777777778,25
16243,8,0.625,3
16244,18,0.05555555555555555,17
16245,490,0.45918367346938777,265
16246,45,0.37777777777777777,28
16247,232,0.5043103448275862,115
16248,9,0.1111111111111111,8
16249,5740,0.598780487804878,2303
16250,5,0.0,5
16251,247,0.4979757085020243,124
16252,45,0.7555555555555555,11
16253,69,0.2463768115942029,52
16254,7923,0.6858513189448441,2489
16255,9,0.4444444444444444,5
16256,26,0.38461538461538464,16
16257,69,0.5797101449275363,29
16258,13,0.15384615384615385,11
16259,200,0.345,131
16260,715,0.3944055944055944,433
16261,119,0.40336134453781514,71
16262,7723,0.6819888644309207,2456
16263,6,0.0,6
16264,8,0.375,5
16265,58,0.46551724137931033,31
16266,3,0.0,3
16267,7,0.0,7
16268,352,0.48579545454545453,181
16269,14,0.2857142857142857,10
16270,48,0.3125,33
16271,40,0.4,24
16272,12,0.6666666666666666,4
16273,157,0.3248407643312102,106
16274,252,0.5595238095238095,111
16275,240,0.575,102
16276,199,0.5025125628140703,99
16277,489,0.4171779141104294,285
16278,1474,0.3385345997286296,975
16279,18,0.3333333333333333,12
16280,33,0.36363636363636365,21
16281,1632,0.4528186274509804,893
16282,382,0.7041884816753927,113
16283,5869,0.6367353893337877,2132
16284,5,0.0,5
16285,20,0.45,11
16286,8,0.375,5
16287,3,0.0,3
16288,9,0.1111111111111111,8
16289,692,0.6127167630057804,268
16290,6301,0.5462624980161879,2859
16291,2978,0.707186030893217,872
16292,49,0.24489795918367346,37
16293,309,0.13915857605177995,266
16294,50,0.36,32
16295,237,0.18143459915611815,194
16296,257,0.5797665369649806,108
16297,52,0.5192307692307693,25
16298,4,0.0,4
16299,17,0.17647058823529413,14
16300,144,0.1875,117
16301,172,0.7034883720930233,51
16302,15,0.4,9
16303,649,0.6163328197226502,249
16304,64,0.6875,20
16305,461,0.5336225596529284,215
16306,15,0.5333333333333333,7
16307,25,0.04,24
16308,63,0.38095238095238093,39
16309,357,0.5434173669467787,163
16310,6,0.0,6
16311,19,0.3157894736842105,13
16312,3,0.0,3
16313,42,0.35714285714285715,27
16314,165,0.5454545454545454,75
16315,16,0.5,8
16316,17,0.35294117647058826,11
16317,30,0.3333333333333333,20
16318,7,0.14285714285714285,6
16319,25,0.2,20
16320,457,0.6214442013129103,173
16321,1054,0.5151802656546489,511
16322,81,0.7160493827160493,23
16323,70,0.18571428571428572,57
16324,31,0.45161290322580644,17
16325,1544,0.12759067357512954,1347
16326,85,0.38823529411764707,52
16327,257,0.32684824902723736,173
16328,269,0.3754646840148699,168
16329,33,0.5151515151515151,16
16330,18,0.2222222222222222,14
16331,7,0.14285714285714285,6
16332,245,0.39183673469387753,149
16333,15,0.13333333333333333,13
16334,558,0.20967741935483872,441
16335,34,0.14705882352941177,29
16336,11,0.36363636363636365,7
16337,24,0.5416666666666666,11
16338,223,0.695067264573991,68
16339,364,0.5961538461538461,147
16340,7,0.0,7
16341,359,0.6963788300835655,109
16342,10,0.2,8
16343,11,0.0,11
16344,5,0.0,5
16345,120,0.45,66
16346,6,0.3333333333333333,4
16347,11,0.36363636363636365,7
16348,18,0.5,9
16349,20217,0.5659098778255923,8776
16350,1187,0.41870261162594774,690
16351,226,0.5176991150442478,109
16352,8,0.125,7
16353,84,0.39285714285714285,51
16354,65,0.35384615384615387,42
16355,77,0.16883116883116883,64
16356,15,0.5333333333333333,7
16357,55,0.6363636363636364,20
16358,144,0.4375,81
16359,69,0.34782608695652173,45
16360,7,0.14285714285714285,6
16361,23,0.08695652173913043,21
16362,25,0.44,14
16363,2971,0.6644227532817233,997
16364,234,0.6282051282051282,87
16365,445,0.48764044943820223,228
16366,18,0.1111111111111111,16
16367,77,0.07792207792207792,71
16368,3,0.0,3
16369,28,0.7857142857142857,6
16370,84,0.5357142857142857,39
16371,24,0.4166666666666667,14
16372,52,0.5576923076923077,23
16373,160,0.4,96
16374,56,0.5,28
16375,16,0.4375,9
16376,150,0.48,78
16377,24,0.5,12
16378,97,0.38144329896907214,60
16379,150,0.06666666666666667,140
16380,21,0.42857142857142855,12
16381,134,0.5223880597014925,64
16382,226,0.42920353982300885,129
16383,10,0.2,8
16384,1717,0.6121141525917297,666
16385,77,0.24675324675324675,58
16386,73,0.1917808219178082,59
16387,1962,0.6529051987767585,681
16388,48,0.10416666666666667,43
16389,126,0.746031746031746,32
16390,22,0.5,11
16391,10,0.2,8
16392,7,0.2857142857142857,5
16393,477,0.2180293501048218,373
16394,12,0.0,12
16395,12,0.0,12
16396,1474,0.6702849389416553,486
16397,13,0.38461538461538464,8
16398,3547,0.7375246687341416,931
16399,180,0.6555555555555556,62
16400,166,0.3493975903614458,108
16401,6,0.16666666666666666,5
16402,9,0.4444444444444444,5
16403,102,0.5490196078431373,46
16404,43,0.37209302325581395,27
16405,69,0.10144927536231885,62
16406,138,0.47101449275362317,73
16407,89,0.4606741573033708,48
16408,245,0.689795918367347,76
16409,459,0.644880174291939,163
16410,228,0.4780701754385965,119
16411,94,0.32978723404255317,63
16412,7,0.14285714285714285,6
16413,42,0.40476190476190477,25
16414,1024,0.5205078125,491
16415,1421,0.6235045742434905,535
16416,23,0.13043478260869565,20
16417,352,0.3835227272727273,217
16418,11,0.0,11
16419,1663,0.6680697534576068,552
16420,42,0.23809523809523808,32
16421,82,0.5609756097560976,36
16422,39,0.358974358974359,25
16423,202,0.5148514851485149,98
16424,32,0.5625,14
16425,336,0.5863095238095238,139
16426,48,0.5625,21
16427,207,0.3864734299516908,127
16428,432,0.6967592592592593,131
16429,32,0.46875,17
16430,216,0.18518518518518517,176
16431,16,0.125,14
16432,526,0.2224334600760456,409
16433,61,0.6885245901639344,19
16434,285,0.3157894736842105,195
16435,14,0.35714285714285715,9
16436,672,0.6726190476190477,220
16437,18,0.2222222222222222,14
16438,7,0.2857142857142857,5
16439,65,0.07692307692307693,60
16440,181,0.6187845303867403,69
16441,195,0.5948717948717949,79
16442,13,0.38461538461538464,8
16443,67,0.3880597014925373,41
16444,32,0.09375,29
16445,286,0.21328671328671328,225
16446,262,0.45038167938931295,144
16447,79,0.4430379746835443,44
16448,5,0.2,4
16449,20,0.15,17
16450,104,0.46153846153846156,56
16451,14,0.35714285714285715,9
16452,148,0.42567567567567566,85
16453,5,0.0,5
16454,469,0.255863539445629,349
16455,27,0.25925925925925924,20
16456,1030,0.3970873786407767,621
16457,30,0.26666666666666666,22
16458,17,0.17647058823529413,14
16459,290,0.5344827586206896,135
16460,655,0.34961832061068704,426
16461,1,0.0,1
16462,3027,0.26428807400066073,2227
16463,175,0.44,98
16464,1969,0.611477907567293,765
16465,317,0.34069400630914826,209
16466,598,0.6822742474916388,190
16467,95,0.47368421052631576,50
16468,9,0.1111111111111111,8
16469,274,0.38321167883211676,169
16470,76,0.47368421052631576,40
16471,26,0.3076923076923077,18
16472,31,0.6774193548387096,10
16473,256,0.55078125,115
16474,21,0.47619047619047616,11
16475,21,0.0,21
16476,40,0.375,25
16477,21,0.5714285714285714,9
16478,905,0.5646408839779006,394
16479,2354,0.5203908241291418,1129
16480,12,0.16666666666666666,10
16481,5,0.0,5
16482,238,0.10504201680672269,213
16483,77,0.6883116883116883,24
16484,94,0.48936170212765956,48
16485,33,0.5151515151515151,16
16486,641,0.6489859594383776,225
16487,67,0.2835820895522388,48
16488,2,0.0,2
16489,888,0.634009009009009,325
16490,1507,0.7670869276708693,351
16491,5,0.0,5
16492,87,0.25287356321839083,65
16493,50,0.32,34
16494,708,0.2189265536723164,553
16495,272,0.3860294117647059,167
16496,16,0.1875,13
16497,18,0.2777777777777778,13
16498,15,0.0,15
16499,27,0.5185185185185185,13
16500,14,0.6428571428571429,5
16501,292,0.565068493150685,127
16502,63,0.30158730158730157,44
16503,53,0.4716981132075472,28
16504,5,0.0,5
16505,393,0.26717557251908397,288
16506,14,0.5714285714285714,6
16507,343,0.4839650145772595,177
16508,1226,0.5522022838499184,549
16509,9,0.1111111111111111,8
16510,7,0.2857142857142857,5
16511,234,0.43162393162393164,133
16512,12,0.16666666666666666,10
16513,15,0.2,12
16514,36,0.8611111111111112,5
16515,103,0.14563106796116504,88
16516,92,0.532608695652174,43
16517,12,0.3333333333333333,8
16518,1335,0.5940074906367041,542
16519,156,0.4230769230769231,90
16520,73,0.5205479452054794,35
16521,10531,0.49757857753299783,5291
16522,194,0.5051546391752577,96
16523,255,0.3254901960784314,172
16524,167,0.5868263473053892,69
16525,4162,0.4351273426237386,2351
16526,256,0.38671875,157
16527,23,0.13043478260869565,20
16528,1397,0.7609162491052255,334
16529,25,0.28,18
16530,198,0.6161616161616161,76
16531,12,0.3333333333333333,8
16532,72,0.1527777777777778,61
16533,7,0.2857142857142857,5
16534,6,0.0,6
16535,345,0.41739130434782606,201
16536,63,0.5873015873015873,26
16537,51,0.19607843137254902,41
16538,22,0.36363636363636365,14
16539,645,0.6434108527131783,230
16540,465,0.7032258064516129,138
16541,524,0.5,262
16542,4,0.0,4
16543,6,0.5,3
16544,29,0.41379310344827586,17
16545,18,0.4444444444444444,10
16546,5,0.0,5
16547,46,0.5652173913043478,20
16548,288,0.4131944444444444,169
16549,107,0.5887850467289719,44
16550,79,0.46835443037974683,42
16551,129,0.5038759689922481,64
16552,171,0.4327485380116959,97
16553,315,0.6730158730158731,103
16554,63,0.2222222222222222,49
16555,61,0.11475409836065574,54
16556,1227,0.6014669926650367,489
16557,64,0.515625,31
16558,294,0.7448979591836735,75
16559,15,0.7333333333333333,4
16560,2313,0.5447470817120622,1053
16561,401,0.4164588528678304,234
16562,46,0.06521739130434782,43
16563,92,0.21739130434782608,72
16564,339,0.5752212389380531,144
16565,101,0.27722772277227725,73
16566,385,0.5272727272727272,182
16567,4,0.25,3
16568,760,0.3394736842105263,502
16569,77,0.2727272727272727,56
16570,3375,0.5715555555555556,1446
16571,25,0.08,23
16572,87,0.09195402298850575,79
16573,9,0.2222222222222222,7
16574,142,0.07042253521126761,132
16575,408,0.44362745098039214,227
16576,62,0.5645161290322581,27
16577,14,0.21428571428571427,11
16578,507,0.36489151873767256,322
16579,37,0.5405405405405406,17
16580,30,0.3333333333333333,20
16581,64,0.671875,21
16582,57,0.24561403508771928,43
16583,87,0.14942528735632185,74
16584,85,0.3058823529411765,59
16585,36,0.3333333333333333,24
16586,10,0.4,6
16587,10,0.3,7
16588,18,0.3333333333333333,12
16589,7192,0.7011957730812013,2149
16590,169,0.6094674556213018,66
16591,5,0.2,4
16592,8,0.25,6
16593,278,0.6402877697841727,100
16594,238,0.3025210084033613,166
16595,142,0.7183098591549296,40
16596,11,0.18181818181818182,9
16597,48,0.3958333333333333,29
16598,25,0.36,16
16599,67,0.417910447761194,39
16600,73,0.5068493150684932,36
16601,35,0.34285714285714286,23
16602,10,0.1,9
16603,5,0.2,4
16604,4,0.0,4
16605,173,0.4797687861271676,90
16606,8,0.125,7
16607,1001,0.6153846153846154,385
16608,129,0.4883720930232558,66
16609,752,0.35904255319148937,482
16610,300,0.4,180
16611,1524,0.7440944881889764,390
16612,17,0.11764705882352941,15
16613,1319,0.34874905231235787,859
16614,53,0.660377358490566,18
16615,553,0.6817359855334539,176
16616,8131,0.607182388390112,3194
16617,7709,0.6680503307822027,2559
16618,520,0.4326923076923077,295
16619,399,0.48872180451127817,204
16620,296,0.4966216216216216,149
16621,28,0.6428571428571429,10
16622,512,0.521484375,245
16623,12,0.3333333333333333,8
16624,17,0.11764705882352941,15
16625,291,0.2852233676975945,208
16626,13,0.15384615384615385,11
16627,18,0.3333333333333333,12
16628,413,0.6319612590799032,152
16629,23,0.34782608695652173,15
16630,190,0.1,171
16631,92,0.21739130434782608,72
16632,80,0.45,44
16633,250,0.272,182
16634,5,0.0,5
16635,3,0.0,3
16636,64,0.546875,29
16637,356,0.40730337078651685,211
16638,15,0.3333333333333333,10
16639,1,0.0,1
16640,29,0.3103448275862069,20
16641,978,0.5245398773006135,465
16642,381,0.5144356955380578,185
16643,82,0.6219512195121951,31
16644,264,0.3787878787878788,164
16645,320,0.4125,188
16646,71,0.28169014084507044,51
16647,1288,0.6242236024844721,484
16648,115,0.2608695652173913,85
16649,14,0.2857142857142857,10
16650,688,0.5799418604651163,289
16651,3,0.3333333333333333,2
16652,67,0.31343283582089554,46
16653,7,0.0,7
16654,16,0.3125,11
16655,56,0.48214285714285715,29
16656,30,0.13333333333333333,26
16657,20,0.25,15
16658,25,0.48,13
16659,309,0.2588996763754045,229
16660,5,0.2,4
16661,82,0.5121951219512195,40
16662,104,0.34615384615384615,68
16663,47,0.3617021276595745,30
16664,100,0.6,40
16665,370,0.43243243243243246,210
16666,6,0.3333333333333333,4
16667,91,0.26373626373626374,67
16668,618,0.6828478964401294,196
16669,177,0.536723163841808,82
16670,139,0.3669064748201439,88
16671,10,0.1,9
16672,5,0.4,3
16673,6,0.16666666666666666,5
16674,10,0.0,10
16675,86,0.27906976744186046,62
16676,400,0.7575,97
16677,98,0.4489795918367347,54
16678,9,0.5555555555555556,4
16679,155,0.632258064516129,57
16680,245,0.21224489795918366,193
16681,98,0.7959183673469388,20
16682,146,0.4589041095890411,79
16683,1223,0.6009811937857726,488
16684,18,0.2222222222222222,14
16685,103,0.7184466019417476,29
16686,28,0.35714285714285715,18
16687,29,0.1724137931034483,24
16688,11,0.36363636363636365,7
16689,26,0.4230769230769231,15
16690,90,0.4777777777777778,47
16691,12,0.6666666666666666,4
16692,5,0.2,4
16693,13,0.46153846153846156,7
16694,20,0.4,12
16695,50,0.26,37
16696,10772,0.6556813962124025,3709
16697,133,0.41353383458646614,78
16698,69,0.5942028985507246,28
16699,18,0.0,18
16700,95,0.4,57
16701,8,0.125,7
16702,11,0.09090909090909091,10
16703,663,0.6998491704374057,199
16704,235,0.3659574468085106,149
16705,7,0.0,7
16706,48,0.125,42
16707,44,0.22727272727272727,34
16708,8,0.125,7
16709,106,0.2358490566037736,81
16710,1040,0.33942307692307694,687
16711,192,0.53125,90
16712,263,0.5247148288973384,125
16713,10,0.1,9
16714,2044,0.6550880626223092,705
16715,1258,0.5747217806041336,535
16716,11,0.36363636363636365,7
16717,36,0.3888888888888889,22
